round_id,server_seed,client_seed,nonce,combined_hash,hex52,r_ratio,crash_multiplier,instant_crash,house_edge
4187,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4187,e63c5d3cdb85685f6c48ff62ae553b776a1c08bf967874fe9947304425525133,e63c5d3cdb856,0.89935858,9.63,0,0.03
4188,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4188,6bbb9d9f806a7c7abee709340e41d01c599f7914a172f7823dc081ef46435395,6bbb9d9f806a7,0.42083154,1.67,0,0.03
4189,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4189,b2416e1fcef1cbe3c58461c3de6d0b228e847bc817c25a22dedc2570934bc00d,b2416e1fcef1c,0.69631089,3.19,0,0.03
4190,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4190,b84b639298de3fb21236afe438f316de2a6eb1349e0825d7965de4f715b70c25,b84b639298de3,0.71990034,3.46,0,0.03
4191,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4191,f8939ea5a4e6bc0966cca17f7f8102faa1b4c7fdef53496731003272d39723b9,f8939ea5a4e6b,0.97100250,33.45,0,0.03
4192,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4192,168f26a868b657268790113ce2a795a03dd6722903a05ce49d27cf15c09bd668,168f26a868b65,0.08812181,1.06,0,0.03
4193,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4193,4785f6fe538aeb76ef4083637dd31afec95dd344ecf10c5d0e61acd8d1e7e90b,4785f6fe538ae,0.27938789,1.34,0,0.03
4194,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4194,460adee15f8bf21ef96129cfc205359c2a042d07db366f7908f59d59e2c5ea33,460adee15f8bf,0.27360337,1.33,0,0.03
4195,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4195,87509d2c3267a42696929f55d900054d79b8fb7eafd4e33140c6949cd9ec8ef1,87509d2c3267a,0.52857382,2.05,0,0.03
4196,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4196,41c7972985a43d9d9fbebe62df764ca46b91394e4dbbd28ed967d418d2b95e31,41c7972985a43,0.25695176,1.30,0,0.03
4197,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4197,8db1a1349d3967a3d319e052cc7eee7a3890012fcd8804e08262f1882801ec50,8db1a1349d396,0.55349166,2.17,0,0.03
4198,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4198,d154a15968f98d5b952b9f4d25565b6d77dcd830f00cef131b649f16d3ae39b9,d154a15968f98,0.81769761,5.32,0,0.03
4199,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4199,60626f013ea13f147fb903f9642c7bb873803919252c5a1e07e9d0095788ba19,60626f013ea13,0.37650198,1.55,0,0.03
4200,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4200,66742e567d27a0310c54efbb096862a2f1bedb78020799114830410be32e625f,66742e567d27a,0.40021028,1.61,0,0.03
4201,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4201,12439503287cb5626b9f7080189fef07ec3ca6f3bf8efff9e4dc83df8ef8d340,12439503287cb,0.07134372,1.04,0,0.03
4202,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4202,73bada91fe3972f5ade9de0ac6307d61e11861da0f68973f554516d810fd2a37,73bada91fe397,0.45206991,1.77,0,0.03
4203,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4203,d41d01df66976fa704e64fb15211619571fdc5b26ce6c5bf1b6f2af66aa38f83,d41d01df66976,0.82856762,5.65,0,0.03
4204,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4204,d0287bdaf5374f04e131917bab9a14a862fc700e149e858183f5ae5e3b1e2db6,d0287bdaf5374,0.81311773,5.19,0,0.03
4205,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4205,fac486a4c126029cf2c1b915b854aaa86e2ea7b9237c688ccd824128d5e2a8c2,fac486a4c1260,0.97956125,47.45,0,0.03
4206,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4206,407ef9d2871a641b3fc7d212cbad34a1a52a5f2eb08e77cb24a6410eed15025f,407ef9d2871a6,0.25193750,1.29,0,0.03
4207,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4207,47b5120964b403664717aa89c0e8a3cc95cc4d3246ba1d1ce806df8ccb1de956,47b5120964b40,0.28010667,1.34,0,0.03
4208,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4208,dfcfd4f0f7394cff9ea358594461b57a96c908f5d931115dc58d27d5c2956e52,dfcfd4f0f7394,0.87426501,7.71,0,0.03
4209,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4209,088ba86e959aa01b3c354f3cb73286de16a6e79be81ec092bab1f7402299e49a,088ba86e959aa,0.03338101,1.00,0,0.03
4210,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4210,69c8a7a422c8f4eb686a4e045bd4bd812b918de08feaf4f9ee0eab37622bc01f,69c8a7a422c8f,0.41321800,1.65,0,0.03
4211,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4211,7520fd5824c1309b22c68bf6652ce8e13a8994c67a15b46830325a747a3ec5bb,7520fd5824c13,0.45753463,1.78,0,0.03
4212,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4212,9dfc1a0a8f9ef0d7a52adcf1c2999c9c7ef9d2a0be8273c6bcce08a18d175470,9dfc1a0a8f9ef,0.61712802,2.53,0,0.03
4213,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4213,d4ef5173f5528f11d87b1c206b60b94c3435c4a386c8179df9d9fa99195c1ad3,d4ef5173f5528,0.83177671,5.76,0,0.03
4214,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4214,fa0d0c19627ba71184e02983cdd84c8f95d39dd2bd08ddfca6c1c443c6a2999d,fa0d0c19627ba,0.97676159,41.74,0,0.03
4215,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4215,0b1d8245076efa8a3db3a4bdfdf4294fe892a87b9c6c5e6686e649389e243894,0b1d8245076ef,0.04341902,1.01,0,0.03
4216,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4216,962f0088b088636fa9e1b1683fab4dc1e6ca2db853a9ba50dd74a32c41811085,962f0088b0886,0.58665469,2.34,0,0.03
4217,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4217,977ba9d5dd9e5f35966d907694a35ff5cee41ac344dfa67ec63c436de4a5c430,977ba9d5dd9e5,0.59173070,2.37,0,0.03
4218,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4218,d0a95446d0980d985f244c9311cf9ab8629f52e0782b7662f0c4be8e2feda4d0,d0a95446d0980,0.81508376,5.24,0,0.03
4219,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4219,83c10d823074042ed6c864142569aa9c09c433f96fe4c0e16f007ad37064034d,83c10d8230740,0.51466450,1.99,0,0.03
4220,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4220,85f7a517207859e27ca4f04114bc8d15065e22200e9636912be6471e6a14be51,85f7a51720785,0.52331001,2.03,0,0.03
4221,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4221,ba37f24affc43ba862a08072bbef69dcffffe487f02ff94cc73875059b40f6df,ba37f24affc43,0.72741618,3.55,0,0.03
4222,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4222,4b84e27a10da4597f7f2019d2cf9bce3591239d235a81dede203975ffa7dbd92,4b84e27a10da4,0.29499641,1.37,0,0.03
4223,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4223,bd5be73db51214131decd79a2dbf24e17a9741c122ba4951cdba371a211e9c1e,bd5be73db5121,0.73968358,3.72,0,0.03
4224,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4224,bdf291994d54979e49decf79c1fa54b27ecf1e98a5a27b883cf0d614690a35fd,bdf291994d549,0.74198256,3.75,0,0.03
4225,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4225,4684a0d98eefbb1ad7794efb89d78ff0181f7cc370f7472dc0cb45485e7e55a9,4684a0d98eefb,0.27546125,1.33,0,0.03
4226,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4226,3b1ff0c8172abc62239bb3b4f0263b5db7e95d62cb24c9821e729b3b659156e8,3b1ff0c8172ab,0.23095612,1.26,0,0.03
4227,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4227,40c31dc38ce367f2d445585cf988abfdbfdfc8a1ac49130109cfbb84eecff676,40c31dc38ce36,0.25297724,1.29,0,0.03
4228,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4228,c6d0a5769051619a41ed67a936373ecf95d9b44d4cf1d01f8caf7c9363db8dfa,c6d0a57690516,0.77662119,4.34,0,0.03
4229,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4229,16846c4de680fa2d5906dab07c7fd9a3347feb6a8d31bcf158169c8fc1184b7e,16846c4de680f,0.08795812,1.06,0,0.03
4230,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4230,3376ea70b6961da553f00b88eff54f2b47d0978a9717aa8afd5ea254dcec827b,3376ea70b6961,0.20103326,1.21,0,0.03
4231,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4231,e0b74103db1063b802f7d6709b770926d813925206193de199638539155c6a6d,e0b74103db106,0.87779623,7.93,0,0.03
4232,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4232,c7ce6ec123320e7945ac3aab84a5e956821167d2b3d707eb1dfea0964cbdaf5b,c7ce6ec123320,0.78049366,4.41,0,0.03
4233,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4233,1a5dd9435e35aecb73e91d9064a63a784e73447db66e833633d2ae54bbe5ce65,1a5dd9435e35a,0.10299452,1.08,0,0.03
4234,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4234,cb9be3ba06029d47f62edce0e1167479b36221cda5901adb643fe66c2670b8e8,cb9be3ba06029,0.79534744,4.73,0,0.03
4235,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4235,cfc7d59e2d49707d70475db81715beddfa16db0a97deacee8990cb182eabc590,cfc7d59e2d497,0.81164298,5.14,0,0.03
4236,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4236,850487f05900091000a7a9c5a9fd595157f3453e3266e27b68ad5e247ff51f7b,850487f059000,0.51960039,2.01,0,0.03
4237,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4237,e0a317efc3178994d11a0499fd851952567e5f3dd4f13b4610c8d59a013c13d8,e0a317efc3178,0.87748861,7.91,0,0.03
4238,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4238,7ecafd00c00201d4f619aebe9731ee92cf13dc0720c22fd1ba4ab2877fc30c08,7ecafd00c0020,0.49528486,1.92,0,0.03
4239,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4239,8013d7e48eb5a07ba836e0269ce14ed8045f9a5b9173aa83afa3042489911db0,8013d7e48eb5a,0.50030279,1.94,0,0.03
4240,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4240,9d3ad1f7a347f4e2e3f45b8801a4c4cd191b955d849e0dd9e35d3db28c9a2762,9d3ad1f7a347f,0.61417877,2.51,0,0.03
4241,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4241,500b1aca6cce0462d584675724c2ef8b56741742d94c7accbdd3e5fc462bdc6f,500b1aca6cce0,0.31266944,1.41,0,0.03
4242,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4242,72bcbcae0dfe9568872beac8908d67690ad574887e6ae69d311f874009f59998,72bcbcae0dfe9,0.44819240,1.75,0,0.03
4243,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4243,58f78a6c503b4b50c843378de95ff9c7e0c28fd9e44d2ceb1317fecaf20d5c3b,58f78a6c503b4,0.34752717,1.48,0,0.03
4244,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4244,bdc446b3db73b50384edaace94e670fe4c571eebf4e095e65105a3858edd566e,bdc446b3db73b,0.74127619,3.74,0,0.03
4245,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4245,31b0c0cb19b28c97aba6e002a806e505d2c29037bac9f093c25c987aacaddde9,31b0c0cb19b28,0.19410329,1.20,0,0.03
4246,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4246,c325186dfd7a734f018e132a64f5dc216c4af95ee95170b9a3ccd7fed0703c56,c325186dfd7a7,0.76228478,4.08,0,0.03
4247,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4247,ba40ae5606a6c747bf6a40d4334107fd00f8442722db70e0d44038871c8b90c0,ba40ae5606a6c,0.72754945,3.56,0,0.03
4248,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4248,19b8172e5fab96b842305cba42ca66deb09a023c2dfa81005edf4047ad9b3618,19b8172e5fab9,0.10046525,1.07,0,0.03
4249,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4249,87b83a575f1d6650528a44e09e0163174a6e04a2f83fab34030e79c0169fd6b9,87b83a575f1d6,0.53015484,2.06,0,0.03
4250,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4250,7644d0a3686c383db551798f77c2813ccb8eab188bf51b7e9e1b41130deb85b9,7644d0a3686c3,0.46198753,1.80,0,0.03
4251,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4251,c4407fab66aed59ff3f822954253486d1c86b439193ff5c3f588c3895119c63a,c4407fab66aed,0.76660917,4.15,0,0.03
4252,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4252,8ab6bd88fdce05b5efe1fc4c1948375a87a9a5da906a4d689a13775cb9f289e3,8ab6bd88fdce0,0.54185090,2.11,0,0.03
4253,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4253,e9f2501a3859abddacf68035c0b870ffbb8372aa0d8de8f5c0815b985dca868c,e9f2501a3859a,0.91385365,11.25,0,0.03
4254,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4254,64e1c185360c43dd28db3a3e84cae990e5c33a21bd19894a8a48a5751745cf49,64e1c185360c4,0.39406976,1.60,0,0.03
4255,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4255,fb48d5fa05a7fd36f709fac3fd3e65bf29b83a21677f167d80b1699c7d86ab6b,fb48d5fa05a7f,0.98158014,52.66,0,0.03
4256,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4256,e27f7bd94ee5c1d9d41275893bb1829c9596dc31114e866c818066e76fed2d34,e27f7bd94ee5c,0.88475775,8.41,0,0.03
4257,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4257,6320d47195a86a95dc3960a582d27ccbfeae7951ecc64811dafafff0b90d8c68,6320d47195a86,0.38721969,1.58,0,0.03
4258,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4258,d865996deb0f5a8e84d40fc5b81aaaab4f40aa282d5377129af2bb7e4349f385,d865996deb0f5,0.84530028,6.27,0,0.03
4259,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4259,69809fa75a18335d8ab5a1614042a76e515803f86c7b6d3a3cd127aa1a09d605,69809fa75a183,0.41211889,1.64,0,0.03
4260,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4260,527c249f6429ebcb3a3899aa394f987d861a9701a68375d7f5d01b2a5aa9bcc8,527c249f6429e,0.32220677,1.43,0,0.03
4261,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4261,2d7c61bbbb090dbf489b53eba4d070b34e3c443a1fdd3aef18df9bb07eb2ac43,2d7c61bbbb090,0.17767917,1.17,0,0.03
4262,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4262,04e03f9aa7fce949bcf474d18020e0958e96717ed2cc3fc0f4e53edacbee8e1d,04e03f9aa7fce,0.01904676,1.00,1,0.03
4263,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4263,281a81ac9f48c4d2e0d3375f62aa0eb3c7f876d650d713f1fd68cbc723fc9f84,281a81ac9f48c,0.15665446,1.15,0,0.03
4264,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4264,3f094c1d978dc49c1abfab056c5a3aea8e075628be0ef9188efc2c8c67ac84e2,3f094c1d978dc,0.24623562,1.28,0,0.03
4265,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4265,ff8ce42c30abc56b7581456bbae1113f701f673bde18571bc42cf0f68ad7d6f4,ff8ce42c30abc,0.99824358,552.25,0,0.03
4266,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4266,515b4324885e1d8c8a90f05a58c6c1215e201e1d31800fb2dfbd7c2e2c471abf,515b4324885e1,0.31779880,1.42,0,0.03
4267,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4267,e42d1dac9ca658cfa2da79ef8c0d45d2b8edd41e58909757f1835f0e4a00ca4c,e42d1dac9ca65,0.89131341,8.92,0,0.03
4268,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4268,0e863ca8b971e90c1a5bf61e01264f8df0ae86a4ce841c64259fa4cf4b0867b8,0e863ca8b971e,0.05673579,1.02,0,0.03
4269,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4269,5d87d127037614cf65217c91cded423a4b85b8abf16ec4093069b59a4ebed0a6,5d87d12703761,0.36535365,1.52,0,0.03
4270,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4270,6b126c9645cbbe5fd9f024b4f29a5160d7c8fc8d504632f9aa63e1be70e7f362,6b126c9645cbb,0.41824988,1.66,0,0.03
4271,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4271,cebdf8872ae5810dcd62f46a70d1a434ec43b23104da50ec24d32a09eba77109,cebdf8872ae58,0.80758622,5.04,0,0.03
4272,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4272,c97c49e9acbe1955b3f52d789c9a9b0d33479711f179e93752898bbd4f4e84cd,c97c49e9acbe1,0.78705275,4.55,0,0.03
4273,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4273,f8996f66104708bcbf21fb1c7be36005aca236b0f58639846ca17bc7062f0aaa,f8996f6610470,0.97109123,33.55,0,0.03
4274,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4274,de7f570747a415a64d6f7d53816b2d1c095c8facb244590c9fce6fa0414ad391,de7f570747a41,0.86913055,7.41,0,0.03
4275,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4275,89d55c2121ff71403e0844d287aceb17ebb28d4ddeccef1365bf7bd81ffdd117,89d55c2121ff7,0.53841186,2.10,0,0.03
4276,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4276,38324f552f045be1c0f7719c0645c51eded516b6c7795e67a066026bc8554c47,38324f552f045,0.21951767,1.24,0,0.03
4277,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4277,2a5fa04c7a10279f706c81e60b6ed2f6c02664a5a302dbcfd2bf3f893061338c,2a5fa04c7a102,0.16552164,1.16,0,0.03
4278,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4278,f244fe90f15417ed12bb833a1fa9012990dd52636c26ce1d44859a8fa60fa03f,f244fe90f1541,0.94636527,18.08,0,0.03
4279,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4279,0ba6f5abd1b95423e5681422703277932453e1bd139b0b11643bd39659f3b090,0ba6f5abd1b95,0.04551635,1.01,0,0.03
4280,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4280,fd89c4fed38d47f2b4c11715ea4f454cec1f25ffe83acf3e8f1f009d11363585,fd89c4fed38d4,0.99038345,100.86,0,0.03
4281,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4281,d406af3356dd9eb37f673cb5266f2af3bef4d6a466be28edd8e317fb3632f867,d406af3356dd9,0.82822700,5.64,0,0.03
4282,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4282,a6e007a717c79299cbd3636fe768eab6a8328ccb605f0186fe96c2753ccc332c,a6e007a717c79,0.65185592,2.78,0,0.03
4283,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4283,4f96623c3d170af5ade273c81b859aed37da7d75b84f17465e2ae67719fc99cf,4f96623c3d170,0.31088842,1.40,0,0.03
4284,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4284,1055424f8821507850e76f173dcdaa200c8d481f8f90bc8a758ef8a911a63b48,1055424f88215,0.06380095,1.03,0,0.03
4285,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4285,d762eae6a24cd5220aabe95cda2dac35857dda0f97a2d5481df20a05bf8ef80d,d762eae6a24cd,0.84135311,6.11,0,0.03
4286,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4286,28209775eeb917a658e4700ee46f4d3799884dd69067f3d037f05bbd68f806e0,28209775eeb91,0.15674731,1.15,0,0.03
4287,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4287,2751972f612330ded332e6a750500891e6f70020dca9fd2f1cd4d5868febdaaa,2751972f61233,0.15358872,1.14,0,0.03
4288,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,4288,75b7eba0a8f33b47d7e0f6a9b22ff0db3e09ef5b1756fba0f4af4683205b81e4,75b7eba0a8f33,0.45983765,1.79,0,0.03
